id,name,description,address,locality,region,latitude,longitude,openingHours,access,wheelchair,babyChange,unisex,male,female,drinkingWater,fee,operator,source,sourceId,sourceIds,sourceUrl,confidence,lastVerified
osm-node-2252507695,Public toilet,,,,,-46.5157783,169.5592311,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/2252507695,node/2252507695,https://www.openstreetmap.org/node/2252507695,0.65,
osm-node-2252512719,Public toilet,,,,,-46.5571946,169.4699325,Unknown,customers,true,,,true,true,,false,,OpenStreetMap,node/2252512719,node/2252512719,https://www.openstreetmap.org/node/2252512719,0.7,
osm-node-2254532781,Public toilet,,,,,-45.5238042,167.2742602,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2254532781,node/2254532781,https://www.openstreetmap.org/node/2254532781,0.55,
osm-node-2254594574,Public toilet,,,,,-36.7813718,175.0099944,24/7,unknown,,,,,,,false,,OpenStreetMap,node/2254594574,node/2254594574,https://www.openstreetmap.org/node/2254594574,0.63,
osm-node-2254637156,Public toilet,,,,,-37.0684962,175.6871637,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2254637156,node/2254637156,https://www.openstreetmap.org/node/2254637156,0.55,
osm-node-2256027755,Public toilet,,,,,-44.0120954,169.381004,Unknown,public,true,false,true,,,,false,,OpenStreetMap,node/2256027755,node/2256027755,https://www.openstreetmap.org/node/2256027755,0.7,2026-03-01
osm-node-2256032342,Public toilet,,,,,-43.7219213,169.4117409,Unknown,public,true,,,,,,false,,OpenStreetMap,node/2256032342,node/2256032342,https://www.openstreetmap.org/node/2256032342,0.7,2026-03-03
osm-node-2260253323,Public toilet,,,,,-43.3882177,170.1816033,Unknown,public,true,,true,,,,false,,OpenStreetMap,node/2260253323,node/2260253323,https://www.openstreetmap.org/node/2260253323,0.7,2025-02-07
osm-node-2261449195,Public toilet,,,,,-42.7157746,170.9640631,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2261449195,node/2261449195,https://www.openstreetmap.org/node/2261449195,0.55,
osm-node-2261562453,Public toilet,,,,,-41.2682824,173.7840822,Unknown,unknown,false,,true,,,,false,,OpenStreetMap,node/2261562453,node/2261562453,https://www.openstreetmap.org/node/2261562453,0.65,
osm-node-2267244595,Public toilet,,,,,-40.2099318,176.1110528,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2267244595,node/2267244595,https://www.openstreetmap.org/node/2267244595,0.55,
osm-node-2267493572,Public toilet,,,,,-39.0258763,176.5734886,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2267493572,node/2267493572,https://www.openstreetmap.org/node/2267493572,0.55,
osm-node-2286785346,Public toilet,,,,,-38.6637602,176.080791,24/7,unknown,true,false,true,false,false,,false,,OpenStreetMap,node/2286785346,node/2286785346,https://www.openstreetmap.org/node/2286785346,0.73,
osm-node-2304218015,Public toilet,,,,,-44.1611934,169.2873098,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2304218015,node/2304218015,https://www.openstreetmap.org/node/2304218015,0.55,
osm-node-2305588956,Public toilet,,,,,-41.0921422,174.8987092,Unknown,public,true,false,false,true,true,,false,City of Porirua,OpenStreetMap,node/2305588956,node/2305588956,https://www.openstreetmap.org/node/2305588956,0.76,
osm-node-2319118661,Public toilet,,,,,-37.7516838,175.2706403,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/2319118661,node/2319118661,https://www.openstreetmap.org/node/2319118661,0.65,2025-01-17
osm-node-2325104057,Public toilet,,,,,-39.601079,176.9467245,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2325104057,node/2325104057,https://www.openstreetmap.org/node/2325104057,0.55,
osm-node-2338819643,Public toilet,,,,,-41.2174209,174.8785804,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2338819643,node/2338819643,https://www.openstreetmap.org/node/2338819643,0.55,
osm-node-2345281700,Public toilet,,,,,-37.7433377,175.254002,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2345281700,node/2345281700,https://www.openstreetmap.org/node/2345281700,0.55,
osm-node-2361387153,Public toilet,,,,,-37.803525,175.3032289,Unknown,unknown,,,,,,,,,OpenStreetMap,node/2361387153,node/2361387153,https://www.openstreetmap.org/node/2361387153,0.55,
osm-node-2366415372,Public toilet,,,,,-41.2631038,173.2691825,Unknown,customers,true,,,,,,false,,OpenStreetMap,node/2366415372,node/2366415372,https://www.openstreetmap.org/node/2366415372,0.7,2022-01-17
